level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
726,727,431.5,38.0,3.0,248,35.385000000000005,43.452000000000005,38.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,456749.0,48.195,30.872,,,,,,432.0,,,,,38.05,,,,4.0,5.0,5.0,3.0,0.01269174,0.01484598,0.00215424,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,0.0,13.362686506043204,-44.48098980528719,C. Mawissa,45.0,Monaco
727,728,432.0,38.0,7.0,248,48.195,30.872,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.52'}]","[91, 117, 30, 35, 38, 216, 218]",True,456749.0,45.255,15.64,,,,,,,,,,,38.11666666666667,,,,5.0,3.0,5.0,1.0,0.01484598,0.0138454,-0.0010005799999999992,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,-5.611379579648094,0.0,-100.92458613887541,C. Mawissa,45.0,Monaco
728,729,433.0,38.0,8.0,248,45.15,15.504000000000001,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.68'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.3'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,117973.0,64.365,2.176,,,,,,,,,,,38.13333333333333,,,,5.0,1.0,7.0,0.0,0.0138454,0.0174506,0.0036051999999999994,Monaco,Le Havre,3.0,Eric Dier,DC,True,11.029169988560554,0.0,-34.74613516593273,E. Dier,45.0,Monaco
729,730,433.5,38.0,11.5,248,64.365,2.176,38.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,426648.0,90.72000000000001,16.252,,,,,,434.0,,,,,38.19166666666666,,,,7.0,0.0,10.0,1.0,0.0174506,0.04066992,0.023219319999999998,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,0.0,28.83406890326638,28.106327485404165,M. Akliouche,45.0,Monaco
730,731,434.0,38.0,15.0,248,90.72000000000001,16.252,38.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.39'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.7'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '283'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.7'}]","[91, 120, 29, 36, 37, 217, 218]",True,426648.0,91.03500000000001,17.952,,,,,,,,,,,38.25,,,,,,,,,,,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,1.506147455449252,0.0,79.50248867705226,M. Akliouche,45.0,Monaco
731,732,283.0,38.0,15.0,217,11.13,52.904,38.0,FirstHalf,BlockedPass,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '434'}]","[91, 60]",True,444157.0,,,,,,,,,,,,,38.25,,,,,,,,,,,Le Havre,Monaco,6.0,Etienne Youte,DMC,True,0.0,0.0,,E. Youte,46.0,Le Havre
732,733,285.0,38.0,20.0,217,19.005000000000003,57.39200000000001,38.0,FirstHalf,BallRecovery,Successful,[],[93],False,477122.0,,,,,,,,,,,,,38.333333333333336,,,,,,,,,,,Le Havre,Monaco,8.0,Yassine Kechta,ML,True,0.0,0.0,,Y. Kechta,46.0,Le Havre
733,734,286.0,38.0,21.0,217,23.52,57.596000000000004,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.73'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.5'}]","[91, 117, 30, 36, 38, 215, 218]",True,477122.0,23.625,49.64,,,,,,,,,,,38.35,,,,2.0,6.0,2.0,5.0,0.00942382,0.01001304,0.0005892200000000014,Le Havre,Monaco,8.0,Yassine Kechta,ML,True,1.9634868135162264,0.0,-89.24387787826298,Y. Kechta,46.0,Le Havre
734,735,286.5,38.0,23.0,217,23.625,49.64,38.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,438661.0,31.71,56.440000000000005,,,,,,287.0,,,,,38.38333333333333,,,,2.0,5.0,3.0,6.0,0.01001304,0.0105949,0.00058186,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,0.0,6.215945220614103,40.06597309663399,R. Ndiaye,46.0,Le Havre
735,736,287.0,38.0,25.0,217,31.71,56.440000000000005,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.62'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.8'}]","[91, 117, 30, 36, 37, 216, 218]",True,438661.0,41.895,63.784000000000006,,,,,,,,,,,38.416666666666664,,,,3.0,6.0,4.0,7.0,0.0105949,0.01126267,0.0006677699999999998,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,6.867835038547554,0.0,35.793879958884006,R. Ndiaye,46.0,Le Havre
736,737,288.0,38.0,25.0,217,47.67,63.376000000000005,38.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,477122.0,,,,,,,,,,,,,38.416666666666664,,,,,,,,,,,Le Havre,Monaco,8.0,Yassine Kechta,ML,True,0.0,0.0,,Y. Kechta,46.0,Le Havre
737,738,435.0,38.0,26.0,248,60.795,2.788,38.0,FirstHalf,BallRecovery,Successful,[],[93],False,361839.0,,,,,,,,,,,,,38.43333333333333,,,,,,,,,,,Monaco,Le Havre,4.0,Jordan Teze,DR,True,0.0,0.0,,J. Teze,47.0,Monaco
738,739,436.0,38.0,26.0,248,60.900000000000006,2.788,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.64'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.5'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,361839.0,60.375,10.948000000000002,,,,,,,,,,,38.43333333333333,,,,7.0,0.0,6.0,1.0,0.0174506,0.01611813,-0.0013324699999999988,Monaco,Le Havre,4.0,Jordan Teze,DR,True,3.8004243929193535,0.0,93.68123555910155,J. Teze,47.0,Monaco
739,740,436.5,38.0,27.0,248,60.375,10.948000000000002,38.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,252419.0,60.900000000000006,16.116,,,,,,437.0,,,,,38.45,,,,7.0,1.0,7.0,1.0,0.01870347,0.01870347,0.0,Monaco,Le Havre,6.0,Denis Zakaria,DMC,True,0.0,2.6390242927711114,84.19941069247363,D. Zakaria,47.0,Monaco
740,741,437.0,38.0,28.0,248,60.900000000000006,16.116,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.97'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,252419.0,57.855000000000004,23.323999999999998,,,,,,,,,,,38.46666666666667,,,,7.0,1.0,6.0,2.0,0.01870347,0.01685596,-0.0018475100000000001,Monaco,Le Havre,6.0,Denis Zakaria,DMC,True,-0.7503679958525638,0.0,112.90149469054475,D. Zakaria,47.0,Monaco
741,742,437.5,38.0,30.5,248,57.855000000000004,23.323999999999998,38.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,447689.0,59.22,35.496,,,,,,438.0,,,,,38.50833333333333,,,,6.0,2.0,6.0,4.0,0.01685596,0.01689528,3.931999999999894e-05,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,0.0,2.5342435333629396,83.60143438587939,L. Camara,47.0,Monaco
742,743,438.0,38.0,33.0,248,59.22,35.496,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.63'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.6'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,447689.0,58.48500000000001,48.008,,,,,,,,,,,38.55,,,,6.0,4.0,6.0,5.0,0.01689528,0.01685596,-3.931999999999894e-05,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,-2.7740492246519395,0.0,93.36189716636662,L. Camara,47.0,Monaco
743,744,439.0,38.0,36.0,248,60.795,46.172000000000004,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.53'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,320313.0,56.595,22.916000000000004,,,,,,,,,,,38.6,,,,7.0,5.0,6.0,2.0,0.01935132,0.01685596,-0.002495360000000002,Monaco,Le Havre,12.0,Caio Henrique,DL,True,-3.8076333626410346,0.0,-100.23718866265618,C. Henrique,47.0,Monaco
744,745,440.0,38.0,38.0,248,57.015,22.44,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.67'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,117973.0,62.265,18.768,,,,,,,,,,,38.63333333333333,,,,6.0,2.0,7.0,2.0,0.01685596,0.01935132,0.002495360000000002,Monaco,Le Havre,3.0,Eric Dier,DC,True,3.989388540786692,0.0,-34.97004084582636,E. Dier,47.0,Monaco
745,746,441.0,38.0,40.0,248,63.21000000000001,18.360000000000003,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.62'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,426648.0,79.8,5.44,,,,,,,,,,,38.666666666666664,,,,7.0,2.0,9.0,0.0,0.01935132,0.02756312,0.008211799999999998,Monaco,Le Havre,11.0,Maghnes Akliouche,AMR,True,6.5325421470245,0.0,-37.91083084945305,M. Akliouche,47.0,Monaco
746,747,442.0,38.0,42.0,248,80.01,6.392,38.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.07'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.3'}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[91, 124, 126, 36, 37, 217, 218]",True,361839.0,81.165,8.5,,,,,,,,,,,38.7,,,,,,,,,,,Monaco,Le Havre,4.0,Jordan Teze,DR,True,2.333470488645453,0.0,61.281104995264904,J. Teze,47.0,Monaco
747,748,289.0,38.0,45.0,217,26.040000000000003,57.25600000000001,38.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,532224.0,,,,,,,,,,,,,38.75,,,,,,,,,,,Le Havre,Monaco,18.0,Yanis Zouaoui,DL,True,0.0,0.0,,Y. Zouaoui,47.0,Monaco
748,749,443.0,38.0,46.0,248,75.81,4.216,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.51'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,361839.0,59.43000000000001,16.252,,,,,,,,,,,38.766666666666666,,,,8.0,0.0,6.0,1.0,0.02122129,0.01611813,-0.005103159999999999,Monaco,Le Havre,4.0,Jordan Teze,DR,True,-7.201124746214596,0.0,143.69160872485156,J. Teze,47.0,Monaco
749,750,444.0,38.0,51.0,248,59.85,14.892,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.39'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.5'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,117973.0,68.775,3.808,,,,,,,,,,,38.85,,,,7.0,1.0,7.0,0.0,0.01870347,0.0174506,-0.0012528699999999997,Monaco,Le Havre,3.0,Eric Dier,DC,True,1.8696492752972276,0.0,-51.158470666483744,E. Dier,47.0,Monaco
750,751,445.0,38.0,54.0,248,68.985,4.352,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.86'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,361839.0,55.650000000000006,8.16,,,,,,,,,,,38.9,,,,8.0,0.0,6.0,0.0,0.02122129,0.01473596,-0.006485330000000001,Monaco,Le Havre,4.0,Jordan Teze,DR,True,-9.057210812360779,0.0,164.062549156159,J. Teze,47.0,Monaco
751,752,445.5,38.0,55.5,248,55.650000000000006,8.16,38.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,117973.0,50.82,9.724000000000002,,,,,,446.0,,,,,38.925,,,,6.0,0.0,5.0,1.0,0.01473596,0.0138454,-0.0008905599999999986,Monaco,Le Havre,3.0,Eric Dier,DC,True,0.0,-3.664269558662326,162.05755291084134,E. Dier,47.0,Monaco
752,753,446.0,38.0,57.0,248,50.82,9.724000000000002,38.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.62'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.4'}]","[91, 117, 30, 35, 37, 216, 218]",True,117973.0,49.77,29.444,,,,,,,,,,,38.95,,,,6.0,1.0,5.0,3.0,0.01611813,0.01484598,-0.0012721500000000014,Monaco,Le Havre,3.0,Eric Dier,DC,True,3.9524004631149836,0.0,93.04786063553297,E. Dier,47.0,Monaco
753,754,446.5,38.0,59.0,248,49.77,29.444,38.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,456749.0,54.18000000000001,28.016000000000005,,,,,,447.0,,,,,38.983333333333334,,,,5.0,3.0,6.0,3.0,0.01484598,0.01689528,0.0020492999999999987,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,0.0,4.246504812850638,-17.942447089158588,C. Mawissa,47.0,Monaco
754,755,447.0,39.0,1.0,248,54.18000000000001,28.016000000000005,39.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.04'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,456749.0,57.96000000000001,16.796,,,,,,,,,,,39.016666666666666,,,,6.0,3.0,6.0,1.0,0.01689528,0.01611813,-0.0007771499999999973,Monaco,Le Havre,13.0,Christian Mawissa,DC,True,1.0837760760811221,0.0,-71.38141148695821,C. Mawissa,47.0,Monaco
755,756,448.0,39.0,4.0,248,59.010000000000005,17.0,39.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.44'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.5'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,117973.0,71.925,2.5160000000000005,,,,,,,,,,,39.06666666666667,,,,6.0,1.0,8.0,0.0,0.01611813,0.02122129,0.005103159999999999,Monaco,Le Havre,3.0,Eric Dier,DC,True,3.3674525313973405,0.0,-48.27745558274808,E. Dier,47.0,Monaco
756,757,449.0,39.0,9.0,248,69.405,3.128,39.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.44'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,361839.0,70.77000000000001,13.804000000000002,,,,,,,,,,,39.15,,,,8.0,0.0,8.0,1.0,0.02122129,0.02401521,0.0027939199999999983,Monaco,Le Havre,4.0,Jordan Teze,DR,True,7.373950585001573,0.0,82.71387209157608,J. Teze,47.0,Monaco
757,758,449.5,39.0,11.0,248,70.77000000000001,13.804000000000002,39.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '1'}",[],True,244560.0,73.29,19.244000000000003,,,,,,451.0,,,,,39.18333333333334,,,,8.0,1.0,8.0,2.0,0.02401521,0.0241224,0.00010719000000000006,Monaco,Le Havre,10.0,Aleksandr Golovin,AML,True,0.0,4.768635100875663,65.14476286706359,A. Golovin,47.0,Monaco
758,759,290.0,39.0,13.0,217,33.39,49.844,39.0,FirstHalf,Challenge,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '450'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[55],False,438661.0,,,,,,,,,,,,,39.21666666666667,,,,,,,,,,,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,0.0,0.0,,R. Ndiaye,47.0,Monaco
759,760,450.0,39.0,13.0,248,71.61,18.156000000000002,39.0,FirstHalf,TakeOn,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '290'}]","[91, 54]",True,244560.0,,,,,,,,,,,,,39.21666666666667,,,,,,,,,,,Monaco,Le Havre,10.0,Aleksandr Golovin,AML,True,0.0,0.0,,A. Golovin,47.0,Monaco
760,761,451.0,39.0,14.0,248,73.29,19.244000000000003,39.0,FirstHalf,Pass,Successful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.06'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}]","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,244560.0,96.28500000000001,20.604000000000003,,,,,,,,,,,39.233333333333334,,,,8.0,2.0,11.0,2.0,0.0241224,0.06442595,0.040303549999999994,Monaco,Le Havre,10.0,Aleksandr Golovin,AML,True,18.993820574019413,0.0,3.3847181924508316,A. Golovin,47.0,Monaco
761,762,452.0,39.0,15.0,248,96.28500000000001,20.604000000000003,39.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,430909.0,,,,,,,,,,,,,39.25,,,,,,,,,,,Monaco,Le Havre,14.0,Mika Biereth,FW,True,0.0,0.0,,M. Biereth,47.0,Monaco
762,763,292.0,39.0,41.0,217,4.41,34.612,39.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '43.4'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.03'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.5'}]","[91, 118, 120, 128, 36, 37, 216, 218]",True,235829.0,47.775,36.04,,,,,,,,,,,39.68333333333333,,,,,,,,,,,Le Havre,Monaco,99.0,Mory Diaw,GK,True,43.33051153361102,0.0,1.88605600276256,M. Diaw,48.0,Le Havre
763,764,477.0,39.0,43.0,248,59.115,33.388000000000005,39.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,447689.0,,,,,,,,,,,,,39.71666666666667,,,,,,,,,,,Monaco,Le Havre,15.0,Lamine Camara,DMC,True,0.0,0.0,,L. Camara,48.0,Le Havre
764,765,293.0,39.0,48.0,217,38.43,36.516000000000005,39.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.34'}]","[91, 117, 30, 35, 38, 215, 218]",True,438661.0,33.495,23.732,,,,,,,,,,,39.8,,,,4.0,4.0,3.0,2.0,0.01262646,0.01110462,-0.00152184,Le Havre,Monaco,14.0,Rassoul Ndiaye,MC,True,-5.620943189358115,0.0,-111.1080549192427,R. Ndiaye,48.0,Le Havre
765,766,294.0,39.0,51.0,217,33.495,23.732,39.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.41'}]","[91, 117, 30, 36, 38, 216, 218]",True,457079.0,49.245,4.828,,,,,,,,,,,39.85,,,,3.0,2.0,5.0,0.0,0.01110462,0.01248344,0.0013788199999999994,Le Havre,Monaco,15.0,Ayumu Seko,DC,True,9.312915995659623,0.0,-50.20039181419523,A. Seko,48.0,Le Havre
766,767,295.0,39.0,53.0,217,49.245,4.828,39.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.21'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.7'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,486031.0,72.87,3.196,,,,,,,,,,,39.88333333333333,,,,5.0,0.0,8.0,0.0,0.01248344,0.02122129,0.00873785,Le Havre,Monaco,93.0,Arouna Sangante,DR,True,18.41462129677476,0.0,-3.951678300791897,A. Sangante,48.0,Le Havre
767,768,295.5,39.0,57.5,217,72.87,3.196,39.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,259930.0,88.2,26.724,,,,,,296.0,,,,,39.95833333333333,,,,8.0,0.0,10.0,3.0,0.02122129,0.10805102,0.08682973,Le Havre,Monaco,21.0,Younes Namli,MR,True,0.0,26.203008202030205,56.913178533997005,Y. Namli,48.0,Le Havre
