level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
972,973,458.0,45.0,18.0,2332,78.96000000000001,43.248000000000005,48.0,SecondHalf,BallRecovery,Successful,[],[93],False,300291.0,,,,,,,,,,,,,47.38333333333333,,,,,,,,,,,Brest,Le Havre,10.0,Romain Del Castillo,FWR,True,0.0,0.0,,R. D. Castillo,64.0,Brest
973,974,459.0,45.0,20.0,2332,82.32000000000001,44.336000000000006,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.02'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.8'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 124, 205, 40, 46, 36, 37, 217, 218]",True,300291.0,102.165,44.744,,,,,,,,,,,47.41666666666667,,,,9.0,5.0,11.0,5.0,0.02855202,0.06442595,0.03587393,Brest,Le Havre,10.0,Romain Del Castillo,FWR,True,13.81245119707898,0.0,1.177797188692895,R. D. Castillo,64.0,Brest
974,975,460.0,45.0,21.0,2332,102.165,44.744,48.0,SecondHalf,SavedShot,Successful,"[{'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '63.5'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '459'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 65, 'displayName': 'DeepBoxLeft'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 76, 'displayName': 'LowLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '578'}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '97.8'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '54.6'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}]","[91, 10, 1, 3, 11, 13]",True,234364.0,,,97.8,63.5,19.0,37.128,True,459.0,300291.0,,,,47.43333333333334,,,,,,,,,,,Brest,Le Havre,19.0,Ludovic Ajorque,FW,True,0.0,0.0,,L. Ajorque,64.0,Brest
975,976,578.0,45.0,21.0,217,2.3100000000000005,24.82,48.0,SecondHalf,Save,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '460'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}]","[91, 58]",True,486031.0,,,,,,,,,,,,,47.43333333333334,,,,,,,,,,,Le Havre,Brest,93.0,Arouna Sangante,DC,True,0.0,0.0,,A. Sangante,64.0,Brest
976,977,442.0,45.0,24.0,217,12.39,39.848000000000006,48.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '44.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.13'}]","[91, 94, 95, 216]",True,128880.0,56.595,32.844,,,,,,,,,,,47.483333333333334,,,,,,,,,,,Le Havre,Brest,94.0,Abdoulaye Toure,MC,True,0.0,0.0,-9.003307457113895,A. Toure,64.0,Brest
977,978,461.0,45.0,28.0,2332,49.455000000000005,34.952,48.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.84'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.0'}]","[91, 94, 95, 57, 216]",True,433579.0,48.405,38.828,,,,,,,,,,,47.550000000000004,,,,,,,,,,,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,0.0,0.0,105.15751099592717,S. Coulibaly,64.0,Brest
978,979,462.0,45.0,30.0,2332,48.405,38.828,48.0,SecondHalf,Aerial,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '443'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[197, 200]",False,433579.0,,,,,,,,,,,,,47.583333333333336,,,,,,,,,,,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,0.0,0.0,,S. Coulibaly,64.0,Brest
979,980,443.0,45.0,30.0,217,56.595,29.172,48.0,SecondHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '462'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[198, 199]",False,469368.0,,,,,,,,,,,,,47.583333333333336,,,,,,,,,,,Le Havre,Brest,11.0,Godson Kyeremeh,FW,True,0.0,0.0,,G. Kyeremeh,64.0,Brest
980,981,463.0,45.0,30.0,2332,48.405,38.828,48.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.12'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.4'}]","[91, 120, 29, 139, 36, 38, 216, 218]",True,433579.0,59.43000000000001,36.992000000000004,,,,,,,,,,,47.583333333333336,,,,,,,,,,,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,11.132442347964094,0.0,-9.454737381552427,S. Coulibaly,64.0,Brest
981,982,444.0,45.0,33.0,217,43.47,32.844,48.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,457079.0,,,,,,,,,,,,,47.63333333333333,,,,,,,,,,,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,0.0,0.0,,A. Seko,65.0,Le Havre
982,983,464.0,45.0,35.0,2332,49.35,31.688000000000002,48.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,330614.0,,,,,,,,,,,,,47.66666666666667,,,,,,,,,,,Brest,Le Havre,8.0,Hugo Magnetti,MC,True,0.0,0.0,,H. Magnetti,65.0,Le Havre
983,984,445.0,45.0,35.0,217,46.725,35.156000000000006,48.0,SecondHalf,BallRecovery,Successful,[],[93],False,457079.0,,,,,,,,,,,,,47.66666666666667,,,,,,,,,,,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,0.0,0.0,,A. Seko,65.0,Le Havre
984,985,446.0,45.0,36.0,217,46.725,35.156000000000006,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.43'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,457079.0,48.089999999999996,45.084,,,,,,,,,,,47.68333333333334,,,,5.0,4.0,5.0,5.0,0.01484598,0.01429128,-0.0005547,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,0.3071307766825626,0.0,82.17148989513544,A. Seko,65.0,Le Havre
985,986,447.0,45.0,37.0,217,48.089999999999996,45.356,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.88'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.7'}]","[91, 117, 30, 35, 38, 216, 218]",True,128880.0,41.685,39.57600000000001,,,,,,,,,,,47.7,,,,5.0,5.0,4.0,4.0,0.01429128,0.01262646,-0.0016648199999999991,Le Havre,Brest,94.0,Abdoulaye Toure,MC,True,-5.528111535988991,0.0,-137.9362747054802,A. Toure,65.0,Le Havre
986,987,448.0,45.0,38.0,217,39.58500000000001,37.944,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.47'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.9'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,457079.0,53.655,23.052,,,,,,,,,,,47.71666666666667,,,,4.0,4.0,6.0,2.0,0.01262646,0.01685596,0.004229499999999999,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,13.03457147334447,0.0,-46.62573339816251,A. Seko,65.0,Le Havre
987,988,448.5,45.0,40.0,217,53.655,23.052,48.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,486033.0,60.69,17.408,,,,,,449.0,,,,,47.75,,,,6.0,2.0,7.0,1.0,0.01685596,0.01870347,0.0018475100000000001,Le Havre,Brest,26.0,Simon Ebonog,MC,True,0.0,5.184625011669453,-38.73917760577455,S. Ebonog,65.0,Le Havre
988,989,449.0,45.0,42.0,217,60.69,17.408,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.32'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,486033.0,69.615,4.556,,,,,,,,,,,47.78333333333334,,,,7.0,2.0,8.0,0.0,0.01935132,0.02122129,0.0018699699999999986,Le Havre,Brest,26.0,Simon Ebonog,MC,True,1.2814798771523996,0.0,-55.22216863363614,S. Ebonog,65.0,Le Havre
989,990,449.5,45.0,43.0,217,69.615,4.556,48.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,399003.0,75.39,7.344000000000001,,,,,,450.0,,,,,47.800000000000004,,,,8.0,0.0,8.0,0.0,0.02122129,0.02122129,0.0,Le Havre,Brest,13.0,Fode Doucoure,MR,True,0.0,6.192247675741761,25.76988252833238,F. Doucoure,65.0,Le Havre
990,991,450.0,45.0,44.0,217,75.39,7.344000000000001,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '93.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.08'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,399003.0,98.07000000000001,9.180000000000001,,,,,,,,,,,47.81666666666667,,,,8.0,0.0,11.0,0.0,0.02122129,0.0379259,0.016704609999999998,Le Havre,Brest,13.0,Fode Doucoure,MR,True,14.071554631163224,0.0,4.62813753773235,F. Doucoure,65.0,Le Havre
991,992,451.0,45.0,48.0,217,100.38,9.180000000000001,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.26'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.6'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,486033.0,95.23500000000001,8.568,,,,,,,,,,,47.88333333333333,,,,11.0,1.0,11.0,0.0,0.04647721,0.0379259,-0.00855131,Le Havre,Brest,26.0,Simon Ebonog,MC,True,-1.9959580351559936,0.0,-173.21651578087074,S. Ebonog,65.0,Le Havre
992,993,452.0,45.0,49.0,217,95.23500000000001,8.568,48.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.57'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.8'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}]","[91, 137, 126, 37, 217, 218]",True,399003.0,95.23500000000001,29.784,,,,,,,,,,,47.900000000000006,,,,,,,,,,,Le Havre,Brest,13.0,Fode Doucoure,MR,True,16.606027392964016,0.0,90.0,F. Doucoure,65.0,Le Havre
993,994,465.0,45.0,51.0,2332,10.920000000000002,38.012,48.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.25'}]","[91, 94, 95, 216]",True,433579.0,44.415,37.06,,,,,,,,,,,47.93333333333334,,,,,,,,,,,Brest,Le Havre,44.0,Soumaila Coulibaly,DC,True,0.0,0.0,-1.6280310960808924,S. Coulibaly,65.0,Le Havre
994,995,453.0,45.0,54.0,217,62.895,29.988000000000003,48.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.0'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.10'}]","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,123253.0,70.56,28.560000000000002,,,,,,,,,,,47.983333333333334,,,,7.0,3.0,8.0,3.0,0.0199707,0.02385149,0.0038807899999999985,Le Havre,Brest,4.0,Gautier Lloris,DC,True,7.428718012414912,0.0,-10.553296858341715,G. Lloris,65.0,Le Havre
995,996,453.5,45.0,56.5,217,70.56,28.560000000000002,48.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,457079.0,73.5,27.200000000000003,,,,,,454.0,,,,,48.025000000000006,,,,8.0,3.0,8.0,3.0,0.02385149,0.02385149,0.0,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,0.0,2.641382054716999,-24.824554769183358,A. Seko,65.0,Le Havre
996,997,454.0,45.0,59.0,217,73.5,27.200000000000003,48.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.17'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.5'}]","[91, 120, 29, 36, 37, 217, 218]",True,457079.0,74.025,28.424,,,,,,,,,,,48.06666666666667,,,,,,,,,,,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,0.7527273503828837,0.0,66.78446308651648,A. Seko,65.0,Le Havre
997,998,467.0,46.0,1.0,2332,29.61,39.440000000000005,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.10'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.7'}]","[91, 117, 30, 36, 37, 216, 218]",True,330614.0,41.475,40.596000000000004,,,,,,,,,,,48.1,,,,3.0,4.0,4.0,4.0,0.01132376,0.01262646,0.0013027000000000004,Brest,Le Havre,8.0,Hugo Magnetti,MC,True,11.719491607638545,0.0,5.564730868503868,H. Magnetti,66.0,Brest
998,999,468.0,46.0,2.0,2332,41.895,40.93600000000001,49.0,SecondHalf,BallRecovery,Successful,[],[93],False,234364.0,,,,,,,,,,,,,48.11666666666667,,,,,,,,,,,Brest,Le Havre,19.0,Ludovic Ajorque,FW,True,0.0,0.0,,L. Ajorque,66.0,Brest
999,1000,469.0,46.0,2.0,2332,41.895,40.93600000000001,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.16'}]","[91, 117, 30, 35, 37, 216, 218]",True,234364.0,38.115,46.580000000000005,,,,,,,,,,,48.11666666666667,,,,4.0,4.0,4.0,5.0,0.01262646,0.01269174,6.527999999999916e-05,Brest,Le Havre,19.0,Ludovic Ajorque,FW,True,-4.572736139079822,0.0,123.81171443345741,L. Ajorque,66.0,Brest
1000,1001,470.0,46.0,4.0,2332,36.645,46.24,49.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.62'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,372927.0,41.37,42.568000000000005,,,,,,,,,,,48.150000000000006,,,,,,,,,,,Brest,Le Havre,7.0,Junior Dina Ebimbe,FWL,True,5.2379682229867655,0.0,-37.85231021361414,J. D. Ebimbe,66.0,Brest
1001,1002,455.0,46.0,6.0,217,63.63,25.432000000000002,49.0,SecondHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 15, 'displayName': 'Head'}}]","[91, 101, 56]",True,486033.0,,,,,,,,,,,,,48.18333333333334,,,,,,,,,,,Le Havre,Brest,26.0,Simon Ebonog,MC,True,0.0,0.0,,S. Ebonog,67.0,Le Havre
1002,1003,456.0,46.0,7.0,217,54.81,29.240000000000002,49.0,SecondHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '487'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,486033.0,,,,,,,,,,,,,48.2,,,,,,,,,,,Le Havre,Brest,26.0,Simon Ebonog,MC,True,0.0,0.0,,S. Ebonog,67.0,Le Havre
1003,1004,487.0,46.0,7.0,2332,50.19,38.760000000000005,49.0,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '456'}]",[64],False,300705.0,,,,,,,,,,,,,48.2,,,,,,,,,,,Brest,Le Havre,24.0,Lucas Tousart,MC,True,0.0,0.0,,L. Tousart,67.0,Le Havre
1004,1005,457.0,46.0,34.0,217,53.97,24.956000000000003,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.39'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.0'}]","[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,486031.0,57.75,45.15200000000001,,,,,,,,,,,48.650000000000006,,,,6.0,2.0,6.0,5.0,0.01685596,0.01685596,0.0,Le Havre,Brest,93.0,Arouna Sangante,DC,True,3.277014213626842,0.0,79.3988451363479,A. Sangante,67.0,Le Havre
1005,1006,458.0,46.0,34.0,217,57.96000000000001,45.696000000000005,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.27'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,123253.0,68.985,28.152,,,,,,,,,,,48.650000000000006,,,,6.0,5.0,7.0,3.0,0.01685596,0.0199707,0.0031147400000000013,Le Havre,Brest,4.0,Gautier Lloris,DC,True,11.98553892881732,0.0,-57.853925463060236,G. Lloris,67.0,Le Havre
1006,1007,458.5,46.0,35.0,217,68.985,28.152,49.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,457079.0,70.35000000000001,24.276000000000003,,,,,,459.0,,,,,48.66666666666667,,,,8.0,3.0,8.0,2.0,0.02385149,0.0241224,0.0002709099999999992,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,0.0,0.498109799751866,-70.59940908928736,A. Seko,67.0,Le Havre
1007,1008,459.0,46.0,36.0,217,70.35000000000001,24.276000000000003,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.78'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.0'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,457079.0,71.61,6.12,,,,,,,,,,,48.68333333333334,,,,8.0,2.0,8.0,0.0,0.0241224,0.02122129,-0.0029011099999999984,Le Havre,Brest,15.0,Ayumu Seko,DMC,True,-7.510679194475124,0.0,-86.03012123703293,A. Seko,67.0,Le Havre
1008,1009,459.5,46.0,37.5,217,71.61,6.12,49.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,555611.0,70.98,3.06,,,,,,460.0,,,,,48.708333333333336,,,,8.0,0.0,8.0,0.0,0.02122129,0.02122129,0.0,Le Havre,Brest,29.0,Stephan Zagadou,DC,True,0.0,-2.4859883986635225,-101.63363399894035,S. Zagadou,67.0,Le Havre
1009,1010,460.0,46.0,39.0,217,70.98,3.06,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.23'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.0'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,555611.0,82.95,2.4480000000000004,,,,,,,,,,,48.733333333333334,,,,8.0,0.0,9.0,0.0,0.02122129,0.02756312,0.00634183,Le Havre,Brest,29.0,Stephan Zagadou,DC,True,7.491996707525971,0.0,-2.926859728148488,S. Zagadou,67.0,Le Havre
1010,1011,461.0,46.0,40.0,217,84.315,2.4480000000000004,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.46'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,399003.0,85.26,10.608,,,,,,,,,,,48.75,,,,9.0,0.0,9.0,1.0,0.02756312,0.02953272,0.0019695999999999984,Le Havre,Brest,13.0,Fode Doucoure,MR,True,7.119887451935583,0.0,83.39407050863987,F. Doucoure,67.0,Le Havre
1011,1012,462.0,46.0,42.0,217,84.94500000000001,10.676,49.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.93'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,486033.0,97.02000000000001,6.188000000000001,,,,,,,,,,,48.78333333333334,,,,9.0,1.0,11.0,0.0,0.02953272,0.0379259,0.00839318,Le Havre,Brest,26.0,Simon Ebonog,MC,True,1.826362386891212,0.0,-20.38894341447572,S. Ebonog,67.0,Le Havre
